DataSet;BHID;Depth_From;Depth_To;SampleID;Au_ppm;Ag_ppm;Cu_ppm;Pb_ppm;Zn_ppm;Sampled_Date;Sample_Type;Batch_No
CHMine;568332;0.7000;1.5000;568333;37.8500;3677.0000;;3865.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568332;1.5000;2.3000;568334;3.3200;367.0000;;700.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568332;2.3000;3.1000;568335;1.0700;190.3000;;404.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568332;3.1000;3.9000;568336;0.1500;21.0000;;140.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568338;0.0000;0.9000;568338;0.0150;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568338;0.9000;1.8000;568339;0.0150;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568338;1.8000;2.7000;568340;0.1900;21.6000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568338;2.7000;3.6000;568341;0.0700;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568338;3.6000;4.5000;568342;0.2100;16.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568344;0.0000;0.9000;568344;0.4100;40.7000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568344;0.9000;1.8000;568345;0.0700;6.7000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568344;1.8000;2.7000;568346;0.0800;6.1000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568344;2.7000;3.6000;568347;0.0150;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568344;3.6000;4.5000;568348;0.0400;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568344;4.5000;5.4000;568349;0.3600;41.1000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568351;0.0000;1.0000;568351;0.0600;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568351;1.0000;2.0000;568352;0.3200;55.4000;;236.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568351;2.0000;2.9000;568353;0.0500;4.7000;;88.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568351;2.9000;3.8000;568354;0.1300;6.8000;;83.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568351;3.8000;4.7000;568355;0.1200;5.3000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568351;4.7000;5.6000;568356;0.3800;44.4000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568351;5.6000;6.5000;568357;0.2500;29.1000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568359;0.0000;0.9000;568359;0.4100;31.9000;;79.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568359;0.9000;1.8000;568360;0.0150;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568359;1.8000;2.7000;568361;0.1200;11.8000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568359;2.7000;3.5000;568362;0.0150;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568359;3.5000;4.3000;568363;1.7600;246.5000;;241.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568359;4.3000;5.1000;568364;8.4600;888.0000;;622.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568359;5.1000;5.8000;568365;0.9000;88.4000;;1570.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568368;0.0000;0.8000;568368;0.1600;10.8000;;276.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568368;0.8000;1.7000;568369;0.1200;9.7000;;157.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568368;1.7000;2.6000;568370;0.1400;9.3000;;81.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568368;2.6000;3.4000;568371;0.2600;44.7000;;397.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568368;3.4000;4.3000;568372;1.0800;187.9000;;2786.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568368;4.3000;5.2000;568373;0.4700;77.1000;;4866.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568375;0.0000;0.8000;568375;0.1400;10.8000;;245.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568375;0.8000;1.6000;568376;0.0800;6.6000;;172.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568375;1.6000;2.4000;568377;0.1200;14.0000;;366.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568375;2.4000;3.2000;568378;0.3200;48.5000;;1822.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568375;3.2000;3.9000;568379;0.0600;12.0000;;3425.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568381;0.0000;0.8000;568381;0.0150;1.0000;;107.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568381;0.8000;1.6000;568382;0.0600;2.9000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568383;0.0000;0.7000;568383;0.2700;43.5000;;2063.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568383;0.7000;1.4000;568384;0.1200;6.8000;;298.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568383;1.4000;2.1000;568385;0.1200;16.5000;;173.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568387;0.0000;0.9000;568387;0.2000;29.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568387;0.9000;1.7000;568388;0.4100;74.7000;;69.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568387;1.7000;2.6000;568389;0.2100;21.1000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568387;2.6000;3.5000;568390;0.3200;50.4000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568387;3.5000;4.3000;568391;0.2100;27.3000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568393;0.0000;0.8000;568393;0.3000;45.6000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568393;0.8000;1.7000;568394;0.2600;41.4000;;65.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568393;1.7000;2.5000;568395;0.1900;23.6000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568393;2.5000;3.4000;568396;0.1500;10.5000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568393;3.4000;4.3000;568397;0.0900;8.3000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568399;0.0000;1.0000;568399;0.3200;68.9000;;235.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568399;1.0000;2.0000;568400;0.0900;7.7000;;70.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568399;2.0000;2.9000;568401;0.0900;1.0000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568399;2.9000;3.9000;568402;0.0900;6.4000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568399;3.9000;4.9000;568403;0.0600;2.3000;;-50.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568405;0.0000;0.9000;568405;0.5100;75.4000;;368.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568405;0.9000;2.0000;568406;0.8500;177.6000;;419.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568405;2.0000;3.0000;568407;0.2600;51.8000;;139.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568405;3.0000;3.9000;568408;0.1200;7.9000;;62.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568405;3.9000;5.0000;568409;0.1300;10.6000;;62.0000;;4/09/2019;CHANNEL;LQC19-2160
CHMine;568411;0.0000;0.8000;568411;0.0150;4.2000;;-50.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568411;0.8000;1.7000;568412;0.1000;19.6000;;84.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568411;1.7000;2.6000;568413;0.1800;36.0000;;180.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568411;2.6000;3.5000;568414;0.1200;9.6000;;60.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568411;3.5000;4.3000;568415;0.3600;90.4000;;267.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568411;4.3000;5.1000;568416;0.4800;119.1000;;427.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568418;0.0000;0.8000;568418;0.2400;35.8000;;330.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568418;0.8000;1.7000;568419;0.0600;7.9000;;-50.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568418;1.7000;2.6000;568420;0.1500;19.8000;;90.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568418;2.6000;3.6000;568421;0.1100;23.1000;;78.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568418;3.6000;4.6000;568422;0.2000;30.0000;;165.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568418;4.6000;5.6000;568423;0.2300;39.2000;;153.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568425;0.0000;0.8000;568425;12.9300;2236.0000;;3945.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568425;0.8000;1.6000;568426;0.5600;71.7000;;522.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568425;1.6000;2.4000;568427;1.6400;234.0000;;230.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568425;2.4000;3.2000;568428;1.2100;177.9000;;632.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568429;0.0000;0.5000;568429;46.9300;9377.0000;;9650.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568429;0.5000;1.3000;568430;0.6300;71.8000;;134.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568429;1.3000;2.0000;568431;0.2900;33.6000;;70.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568429;2.0000;2.7000;568432;4.5200;679.0000;;610.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568429;2.7000;3.5000;568433;0.0900;8.1000;;-50.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;0.0000;1.0000;568436;0.1800;18.5000;;89.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;1.0000;2.0000;568437;0.2700;50.0000;;107.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;2.0000;3.0000;568438;0.1200;9.1000;;-50.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;3.0000;3.8000;568439;0.0900;11.5000;;101.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;3.8000;4.6000;568440;0.2100;29.0000;;189.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;4.6000;5.5000;568441;0.0800;8.1000;;76.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;5.5000;6.4000;568442;0.1000;14.0000;;233.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568436;6.4000;7.2000;568443;0.0600;9.7000;;62.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568445;0.0000;0.8000;568445;0.3300;56.2000;;361.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568445;0.8000;1.7000;568446;0.7000;58.1000;;121.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568445;1.7000;2.6000;568447;2.3000;379.0000;;864.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568445;2.6000;3.6000;568448;0.5900;81.8000;;313.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568445;3.6000;4.3000;568449;0.1200;13.4000;;922.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568445;4.3000;5.1000;568450;0.6500;108.2000;;710.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568452;0.0000;1.1000;568452;0.0500;1.0000;;77.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568452;1.1000;1.9000;568453;0.0150;1.0000;;65.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568452;1.9000;2.8000;568454;0.4800;55.3000;;-50.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568452;2.8000;3.8000;568455;0.0900;8.6000;;186.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568452;3.8000;4.7000;568456;0.4800;63.9000;;10944.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568452;4.7000;5.8000;568457;0.4200;47.5000;;425.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568458;0.0000;0.8000;568458;0.0500;1.0000;;-50.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568458;0.8000;1.7000;568459;0.4200;51.0000;;377.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568458;1.7000;2.6000;568460;2.4800;413.0000;;542.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568458;2.6000;3.4000;568461;0.2600;40.0000;;74.0000;;5/09/2019;CHANNEL;LQC19-2166
CHMine;568463;0.0000;0.9000;568463;0.0900;9.0000;;59.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568463;0.9000;1.8000;568464;1.0500;246.8000;;397.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568463;1.8000;2.7000;568465;3.3100;420.0000;;306.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568463;2.7000;3.6000;568466;6.7000;889.0000;;654.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568467;0.0000;0.8000;568467;0.1900;49.3000;;151.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568467;0.8000;1.6000;568468;0.1600;9.2000;;-50.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568467;1.6000;2.4000;568469;0.0150;2.1000;;-50.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568467;2.4000;3.2000;568470;0.0150;1.0000;;-50.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568472;0.0000;0.9000;568472;20.5800;4020.0000;;7532.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568472;0.9000;1.8000;568473;28.9600;4868.0000;;5866.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568472;1.8000;2.8000;568474;7.3800;915.0000;;805.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568472;2.8000;3.8000;568475;4.2700;573.0000;;209.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568472;3.8000;4.8000;568476;2.1100;292.4000;;92.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568478;0.0000;0.9000;568478;4.2200;1363.0000;;1852.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568478;0.9000;1.8000;568479;3.7000;499.0000;;195.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568478;1.8000;2.8000;568480;4.2400;536.0000;;212.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568478;2.8000;3.8000;568481;1.4900;158.1000;;66.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568478;3.8000;4.8000;568482;0.2700;23.7000;;-50.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568484;0.0000;1.0000;568484;0.5200;108.2000;;293.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568484;1.0000;2.0000;568485;1.1000;211.9000;;1362.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568484;2.0000;3.0000;568486;1.4600;287.7000;;2269.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568484;3.0000;4.0000;568487;1.0800;207.5000;;767.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568484;4.0000;5.0000;568488;0.2600;44.7000;;513.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568484;5.0000;6.0000;568489;0.3000;50.5000;;329.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568484;6.0000;7.0000;568490;0.2800;55.6000;;854.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568492;0.0000;0.8000;568492;0.5300;112.8000;;151.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568492;0.8000;1.6000;568493;0.0600;9.8000;;-50.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568494;0.0000;1.0000;568494;0.2400;50.7000;;56.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568494;1.0000;2.0000;568495;0.2000;37.6000;;59.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568494;2.0000;3.0000;568496;0.0150;9.6000;;-50.0000;;6/09/2019;CHANNEL;LQC19-2172
CHMine;568498;0.0000;0.8000;568498;0.6500;55.4000;;489.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568498;0.8000;1.6000;568499;2.1300;291.5000;;2087.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568498;1.6000;2.4000;568500;2.4200;295.0000;;83.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568501;0.0000;0.9000;568501;2.5600;364.0000;;3049.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568501;0.9000;1.8000;568502;1.3900;258.6000;;599.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568501;1.8000;2.7000;568503;2.4800;406.0000;;560.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568505;0.0000;0.8000;568505;0.1100;11.1000;;71.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568505;0.8000;1.7000;568506;0.0150;4.2000;;82.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568505;1.7000;2.5000;568507;0.1300;24.4000;;1362.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568505;2.5000;3.3000;568508;0.1100;32.7000;;934.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568505;3.3000;4.1000;568509;0.0400;7.1000;;653.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568505;4.1000;4.8000;568510;0.0800;16.0000;;3834.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568512;0.0000;0.8000;568512;0.4500;99.1000;;350.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568512;0.8000;1.6000;568513;0.0400;5.2000;;55.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568512;1.6000;2.4000;568514;0.1700;38.1000;;3726.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568512;2.4000;3.2000;568515;0.1500;41.7000;;6210.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568512;3.2000;4.0000;568516;0.0900;19.0000;;283.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568512;4.0000;4.7000;568517;0.1300;22.1000;;231.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568519;0.0000;0.9000;568519;0.1400;28.2000;;641.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568519;0.9000;1.7000;568520;0.9200;214.9000;;610.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568519;1.7000;2.5000;568521;0.6100;155.5000;;156.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568519;2.5000;3.3000;568522;0.8200;193.6000;;541.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568519;3.3000;4.1000;568523;0.0400;7.9000;;167.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568519;4.1000;4.9000;568524;0.2300;53.3000;;303.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568526;0.0000;0.8000;568526;0.5900;133.2000;;743.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568526;0.8000;1.6000;568527;0.4700;88.5000;;233.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568526;1.6000;2.4000;568528;0.7400;143.5000;;335.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568526;2.4000;3.3000;568529;1.2100;277.6000;;900.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568526;3.3000;4.2000;568530;0.1200;25.9000;;144.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568526;4.2000;5.0000;568531;0.0400;7.1000;;104.0000;;7/09/2019;CHANNEL;LQC19-2177
CHMine;568533;0.0000;0.8000;568533;0.1000;4.0000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;0.8000;1.7000;568534;0.2400;26.2000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;1.7000;2.6000;568535;1.5300;182.4000;;96.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;2.6000;3.5000;568536;2.5000;272.0000;;237.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;3.5000;4.4000;568537;0.9400;183.6000;;892.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;4.4000;5.4000;568538;4.2100;562.0000;;1269.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;5.4000;6.4000;568539;0.4600;51.3000;;261.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;6.4000;7.3000;568540;0.3300;39.2000;;215.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568533;7.3000;8.2000;568541;1.1700;166.3000;;333.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568544;0.0000;0.8000;568544;0.1800;20.8000;;62.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568544;0.8000;1.7000;568545;0.0900;12.3000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568544;1.7000;2.5000;568546;0.0500;4.6000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568544;2.5000;3.3000;568547;0.2300;32.0000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568544;3.3000;4.2000;568548;0.0400;2.4000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568544;4.2000;5.2000;568549;0.0150;1.0000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568544;5.2000;6.0000;568550;0.4200;43.5000;;240.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568552;0.0000;1.0000;568552;1.6700;266.0000;;280.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568552;1.0000;2.0000;568553;1.3200;206.7000;;219.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568552;2.0000;3.0000;568554;1.7900;288.6000;;436.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568552;3.0000;4.0000;568555;0.2200;35.1000;;392.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568552;4.0000;5.0000;568556;0.4700;66.4000;;488.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568558;0.0000;0.9000;568558;0.1200;12.5000;;-50.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568558;0.9000;1.8000;568559;1.1100;260.3000;;12201.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568560;0.0000;0.9000;568560;0.6500;64.4000;;150.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568560;0.9000;1.8000;568561;0.2500;29.3000;;149.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568560;1.8000;2.7000;568562;0.0700;7.0000;;86.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568563;0.0000;0.8000;568563;0.2200;34.2000;;136.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568563;0.8000;1.5000;568564;0.3900;67.8000;;247.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568565;0.0000;0.8000;568565;0.2300;35.9000;;100.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568565;0.8000;1.6000;568566;1.1700;239.3000;;202.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568565;1.6000;2.3000;568567;0.1200;25.7000;;1655.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;0.0000;1.0000;568569;0.3900;60.3000;;119.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;1.0000;2.0000;568570;0.1200;13.8000;;162.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;2.0000;3.0000;568571;0.3100;50.1000;;89.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;3.0000;4.0000;568572;0.1200;16.2000;;59.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;4.0000;5.0000;568573;0.8300;172.3000;;408.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;5.0000;5.9000;568574;0.1200;14.9000;;153.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;5.9000;6.9000;568575;0.5700;86.3000;;286.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568569;6.9000;7.7000;568576;0.6800;103.2000;;370.0000;;8/09/2019;CHANNEL;LQC19-2183
CHMine;568578;0.0000;0.8000;568578;0.9700;177.4000;;153.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568578;0.8000;1.6000;568579;6.4400;769.0000;;194.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568578;1.6000;2.4000;568580;4.0800;447.0000;;93.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568578;2.4000;3.2000;568581;0.1700;28.1000;;112.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568582;0.0000;0.9000;568582;0.6200;67.4000;;64.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568582;0.9000;1.8000;568583;2.5300;321.0000;;69.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568582;1.8000;2.7000;568584;0.2200;34.3000;;-50.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568586;0.0000;0.8000;568586;0.1200;15.6000;;165.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568586;0.8000;1.7000;568587;0.1700;17.0000;;258.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568586;1.7000;2.6000;568588;0.0600;3.9000;;-50.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568586;2.6000;3.4000;568589;0.0500;6.9000;;-50.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568586;3.4000;4.2000;568590;0.1400;19.2000;;106.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568586;4.2000;5.0000;568591;0.2100;32.2000;;104.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568586;5.0000;5.8000;568592;1.8300;353.0000;;9077.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568594;0.0000;0.9000;568594;0.3600;33.8000;;90.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568594;0.9000;1.8000;568595;0.0400;2.8000;;-50.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568594;1.8000;2.6000;568596;0.1200;17.0000;;1066.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568594;2.6000;3.4000;568597;1.0400;121.2000;;409.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568594;3.4000;4.2000;568598;2.4100;297.0000;;361.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568594;4.2000;5.0000;568599;3.0700;563.0000;;745.0000;;9/09/2019;CHANNEL;LQC19-2189
CHMine;568600;0.0000;0.8000;568600;0.3100;43.5000;;-50.0000;;9/09/2019;CHANNEL;LQC19-2189
